puzzle_id,fen,key_moves,mate_in,rating,solution
xzu61,6k1/1Q4pp/5p2/8/4P2K/3r1qBB/5P1P/8 b - - 1 38,g7g5,1,1132,g7g5
D1cY5,3r2k1/2qPQppp/4p3/8/6PK/8/3p4/8 w - - 6 37,e7e8,2,947,e7e8 d8e8 d7e8q
5bmmx,5rk1/1p3ppp/p3p3/3pb2Q/P2q4/1P6/2R3PP/5R1K w - - 0 28,h5f7,3,2072,h5f7 f8f7 c2c8 f7f8 f1f8
yHkYJ,5r2/6k1/1p3p2/p1b4R/2B5/P7/1PP2r2/1K5R w - - 4 38,h1g1,2,1294,h1g1 f2g2 g1g2
PgGZa,1r3r1k/2p2Rpp/3p4/3Bp3/pp1qP3/3P4/PPP5/1K3Q2 w - - 1 32,f7f8,2,459,f7f8 b8f8 f1f8
GyYOD,r5k1/p1Q1Rpp1/2b3q1/8/3P1B2/7P/5PPK/8 b - - 0 38,g6g2,1,531,g6g2
m0KRF,2kr4/5p1p/p3p3/1pp1P3/8/1PP1RpP1/P4P1P/6K1 b - - 1 29,d8d1,2,613,d8d1 e3e1 d1e1
KXBUE,6k1/1b2rppp/8/2p5/3p1QPq/7P/PPP2P2/R5K1 w - - 0 26,f4b8,3,843,f4b8 b7c8 b8c8 e7e8 c8e8
pcFbx,8/PQ4pp/5r1q/3p1pk1/8/8/4nPPP/R4R1K b - - 0 28,h6h2,2,1227,h6h2 h1h2 f6h6
fufb0,8/8/1P6/8/2p3R1/1k3r2/8/1K6 b - - 0 61,f3f1,1,641,f3f1
TGY9k,8/1p4k1/3p2p1/3P3p/3b1Q2/2q5/4RpPP/5K2 w - - 6 39,e2e7,3,1356,e2e7 g7g8 f4f7 g8h8 e7e8
EEOLv,1r4k1/p1p5/4pRpp/8/3P4/P1P5/6PP/7K b - - 0 32,b8b1,2,413,b8b1 f6f1 b1f1
5q5lp,2R5/1p3pkp/4p1p1/6PP/1r6/4n1K1/8/8 w - - 0 37,h5h6,1,932,h5h6
IihgE,8/3P2kp/5p2/4b3/5qP1/5B2/Q4PP1/6K1 b - - 0 42,f4c1,2,1529,f4c1 f3d1 c1d1
lqdqY,6k1/5p2/4p1pQ/2b1P3/1p2qP2/1P6/3r2PP/3R2RK b - - 2 38,e4g2,3,1909,e4g2 g1g2 d2d1 g2g1 d1g1
kMZy2,7k/p4p1p/1p3PBQ/4q3/3r4/P7/1P3PP1/3R2K1 b - - 0 31,d4d1,1,932,d4d1
Y5nVu,2kr4/R5p1/1p2P2p/2p5/8/P3n1N1/1P5P/2K5 b - - 0 29,d8d1,1,449,d8d1
tZOrv,5r2/1p6/p7/1kb3p1/8/3N2B1/PPP1p1PP/4R2K b - - 1 33,f8f1,2,768,f8f1 e1f1 e2f1q
WcSR8,1r5k/6np/6p1/1q6/3QB3/2P2P2/2KR4/8 b - - 3 65,b5b1,1,1493,b5b1
hzs76,3r4/p6Q/7R/1p1kp3/n4p2/PKP2p2/2P2P2/6r1 b - - 5 45,g1b1,2,1462,g1b1 b3a2 a4c3
fscsv,6k1/8/3B1R1K/8/p3q3/8/8/8 w - - 0 60,f6f8,1,928,f6f8
4iUXQ,8/3N4/6pk/p2p2q1/8/8/2r3PP/Q6K w - - 6 52,a1h8,1,1038,a1h8
YFOOP,6k1/5ppp/4p3/R2nP3/P2P4/8/2r3PP/6K1 w - - 0 39,a5a8,2,1238,a5a8 c2c8 a8c8
0riqf,8/kp1R4/8/NK6/8/6r1/1b6/8 w - - 1 58,a5c6,2,1950,a5c6 a7a8 d7d8
SHC2T,8/p2R1Q2/kp2p1p1/8/6q1/P7/KPP2P2/7r b - - 3 30,g4c4,2,852,g4c4 b2b3 c4c2
vUOej,6k1/1p4p1/8/2Pp1p2/5P2/6q1/4Q2p/B6K b - - 0 42,g3g1,1,502,g3g1
bU8ts,3r2k1/5pb1/6p1/1P4Np/1P5P/P3R1P1/2R2r2/2K5 b - - 1 40,f2f1,2,1048,f2f1 e3e1 f1e1
IsEDA,r1br2k1/pp3p2/5p1Q/8/8/4R3/PP3PPP/3R2K1 b - - 0 23,d8d1,2,423,d8d1 e3e1 d1e1
4sDBx,k1r4R/pp6/2q5/3pQ1P1/8/8/PPP2r2/1KR5 b - - 6 35,c6c2,4,1321,c6c2 c1c2 f2f1 e5e1 f1e1 c2c1 e1c1
8UKkw,R3r1k1/1np2ppp/1p1p4/3P4/1P1N4/8/5PPP/6K1 w - - 2 27,a8e8,1,767,a8e8
kwYy6,3rr2k/pp6/5q2/2p4p/4pP2/6Q1/PbP2P2/1K5R w - - 0 29,h1h5,2,1005,h1h5 f6h6 h5h6
TODz8,5rk1/3R2pp/p3p3/1p2Q1q1/3B4/P1P5/1PP2PPP/6K1 b - - 0 22,g5c1,2,822,g5c1 e5e1 c1e1
zSunA,6rk/pp3Q2/3p4/8/8/3Pq2P/PP4PK/5R2 b - - 4 34,e3g3,2,1118,e3g3 h2g1 g3g2
w9rPe,2k2r2/1qr2p1p/1p1p2p1/pQ6/8/4R3/1PP2PPP/R5K1 w - - 5 26,e3e8,2,1046,e3e8 f8e8 b5e8
DXMPp,8/4ppkp/6p1/2pP4/p1PbP1P1/7P/1q3P2/2QR1BK1 b - - 1 32,b2f2,2,1172,b2f2 g1h1 f2g1
0fY0T,2r3k1/p6p/5Qpb/4P3/3P4/P1q3PP/2p2PB1/6K1 w - - 5 39,g2d5,1,987,g2d5
vMNR1,8/p5k1/3p4/7p/8/2N3bQ/PPP2qP1/4R2K b - - 0 36,f2e1,1,489,f2e1
TkuGP,b6k/5p2/3p1P1b/1Q6/4P3/2B5/1PB2qP1/7K b - - 0 36,f2h4,3,1828,f2h4 h1g1 h6e3 g1f1 h4f2
vPNWT,2r3k1/pp3p1p/5Bp1/4Q3/4q3/1P2P1nP/P4P2/3R2K1 b - - 3 25,e4h1,1,1422,e4h1
8T02L,8/5pk1/p3pqp1/1p1r4/8/3B2Q1/PPP5/1K3R2 b - - 8 35,f6f1,2,1391,f6f1 d3f1 d5d1
e2Umg,6k1/p4pbp/1p2p1p1/2p1P3/2P5/Q2rR3/P4PPP/6K1 b - - 0 21,d3d1,2,787,d3d1 e3e1 d1e1
lBztN,5rk1/1Q3ppp/p7/3Rq3/7r/8/PP4PP/5R1K b - - 0 27,e5h2,1,709,e5h2
LCEMe,6k1/1bQ2p1p/p4Rp1/1p1q4/3P4/4P1P1/1P4P1/6K1 b - - 0 32,d5g2,1,629,d5g2
Lyhim,2r3k1/p6p/1p4pB/3q4/4n3/1P3QP1/P2p3P/5RK1 w - - 0 35,f3f8,2,1090,f3f8 c8f8 f1f8
Tl3Wf,4rrk1/1p3p2/p5PQ/8/P7/2N1q3/1PP4P/5K2 w - - 0 28,h6h7,1,968,h6h7
C5078,6r1/pp1knQ2/4N3/3p3P/3P2q1/P7/1PP3P1/R5K1 b - - 0 27,g4g2,1,856,g4g2
MPYC4,8/5p1k/6p1/1P1Q4/3P2qr/3Q1pP1/5P2/3R2K1 b - - 0 43,h4h1,3,1187,h4h1 g1h1 g4h3 h1g1 h3g2
d3LnX,3Q1R2/1p4pk/p3p2p/3pPn2/3P3P/1P6/P4K2/6rr w - - 6 38,f8h8,2,1191,f8h8 h7g6 d8e8
BL3LP,5R2/ppn3pk/1bp3Np/8/8/6P1/PPP3P1/1K1Qr3 b - - 2 31,e1d1,1,558,e1d1
uWjhZ,r4r2/pp2Rp2/1k1p3Q/q1p2B2/2P5/2P2P2/P4P1P/2K5 w - - 7 25,h6d6,1,860,h6d6
7VCtR,r1b4k/p2p2rp/3P4/1p3p2/q7/6R1/1P3PPP/4R1K1 w - - 0 23,e1e8,2,780,e1e8 g7g8 g3g8
EeQQg,6k1/1p5p/p1n2K2/P1PR1N2/8/1P6/6r1/8 b - - 0 37,g2g6,1,567,g2g6
rSMD1,1r4nk/p5pp/7N/8/5P2/P5P1/1P2qP1P/1RR3K1 w - - 0 32,h6f7,1,858,h6f7
5Gx0t,k2r4/1p4Rp/p3p3/3qP3/8/8/PQ3PPP/R5K1 b - - 0 29,d5d1,2,581,d5d1 a1d1 d8d1
1iI38,4k3/4r3/4Q3/1p1pN2p/1PpP1p2/2P2P2/4q3/2K5 w - - 21 53,e6g8 e6c8,1,980,e6c8
aLH2j,6Q1/2p4R/p2n1rp1/5k2/p2P4/2P4P/1P4PK/5q2 w - - 13 42,g8d5,2,2269,g8d5 f5f4 d5e5
r9q3t,8/p5k1/1p2Q1p1/3K1PP1/2P1P3/8/5q2/8 b - - 8 57,f2c5,1,1363,f2c5
8SA01,8/3R1pkp/6p1/2p5/8/1R2P3/2r2PPP/6K1 b - - 0 27,c2c1,2,498,c2c1 d7d1 c1d1
T0qfn,Q7/7p/2p5/8/7P/1pp1k3/3p4/3K4 b - - 1 50,c3c2,1,991,c3c2
cRB8x,1R6/6pk/P2p2rp/4p3/2Q1P3/2P2P1P/6PK/4q3 b - - 8 42,e1g3,2,899,e1g3 h2g1 g3g2
mnARH,6k1/pb5p/6p1/5pQ1/5p2/4r3/P5RP/7K b - - 0 30,e3e1,1,666,e3e1
1TlL2,2r5/R1Pk1pp1/4p3/1R6/1P6/6P1/6PK/3r4 b - - 0 48,c8h8,2,975,c8h8 b5h5 h8h5
4DqKr,6k1/p5pp/8/2pp4/2P1r3/q7/P2B1P1P/1Q3RK1 b - - 0 25,e4g4,2,981,e4g4 g1h1 a3f3
f5pBM,6k1/2r2ppp/4p3/2Pp4/8/q3P2P/5PP1/1RR3K1 w - - 0 27,b1b8,2,656,b1b8 c7c8 b8c8
vosDw,8/6R1/8/8/8/3n1kp1/7p/7K b - - 1 82,d3f2,1,713,d3f2
KMfeK,4r2k/pp4pp/8/8/B1Q2p2/5PbP/P5P1/4R2K b - - 0 33,e8e1,2,827,e8e1 c4f1 e1f1
eUOQS,6k1/pp3p1p/2pb2p1/4q3/3p4/3P1B1P/PPP1QPP1/6K1 b - - 1 21,e5h2,2,866,e5h2 g1f1 h2h1
ahYZi,3r2k1/pp3pp1/2p3p1/3r4/1PR1q3/P3P1P1/1Q3P1P/2R3K1 b - - 5 27,d5d1,2,911,d5d1 c1d1 d8d1
MYQTx,8/5ppk/p5p1/1p6/4P3/PR3PPn/2r5/4RK2 b - - 5 37,c2f2,1,1033,c2f2
HR7eI,4br2/5pk1/1R4pp/1P6/PR6/1Pr2N2/5PPP/6K1 b - - 2 29,c3c1,2,460,c3c1 f3e1 c1e1
Q5IML,1k4r1/bpp5/p2p3p/3P4/1P3Q2/P4RP1/6K1/q7 w - - 0 34,f4f8,2,732,f4f8 g8f8 f3f8
VFoPs,1R6/8/5pkp/1P2p1p1/2P1b3/6PK/4BP1P/4n3 b - - 1 42,e4g2,2,1546,e4g2 h3g4 f6f5
seFFy,8/8/4p3/8/8/4Q3/4rr2/K3k3 w - - 12 74,e3c1,1,1013,e3c1
4B5vy,6k1/p3pp1p/6p1/P5P1/1q3P2/3rp3/1B5P/2R3K1 w - - 0 33,c1c8,2,473,c1c8 d3d8 c8d8
kKcqA,5Q2/kpp3rp/p7/3q1R2/1P6/4P1P1/3P4/5RK1 b - - 0 34,g7g3,3,1870,g7g3 g1f2 g3g2 f2e1 d5d2
wbB29,6k1/1R4p1/1p2p1p1/3pn1N1/8/pnr3N1/P6P/6K1 w - - 0 31,b7b8,2,739,b7b8 c3c8 b8c8
8VKnX,6k1/p3ppqp/1p1b4/1R1Q4/6P1/4P3/P3KP2/7r w - - 1 29,d5a8,4,1244,d5a8 d6b8 a8b8 g7f8 b5g5 g8h8 b8f8
plGap,5r2/pp2p1k1/2pp2pp/6q1/2P2n2/8/PP1Q1PPP/R4R1K b - - 3 23,g5g2,1,669,g5g2
Ip8o4,2k4r/ppp5/5p2/2Q2q2/1P1pN3/P2Pn1P1/4P3/2R3K1 b - - 7 28,h8h1,3,1595,h8h1 g1h1 f5h3 h1g1 h3g2
y6rPc,1r4rk/1pp2p1p/3p4/8/4q3/8/P4QRP/6RK w - - 5 32,f2f6,2,1357,f2f6 g8g7 f6g7
H6Dw8,n5k1/5ppp/3q4/2p4P/1nB3P1/8/2P1Q3/2K5 w - - 0 33,e2e8,3,1104,e2e8 d6f8 c4f7 g8h8 e8f8
WVU42,8/8/kpQ5/3Kp3/P4q2/8/8/8 w - - 6 61,c6a8,1,1630,c6a8
NGAaV,8/8/p5p1/1b2Qqkp/2p5/4P2P/6PK/8 w - - 1 50,h3h4,2,1618,h3h4 g5h6 e5h8
nDTLL,1k2r3/ppp2N1p/6p1/5r2/1Pnp4/8/P1P2PPP/4R1K1 w - - 0 23,e1e8,1,520,e1e8
BO3fl,7R/r7/8/5ppp/8/4PP1k/5P2/5K2 w - - 0 43,h8h5,1,532,h8h5
rTSNd,2R2rk1/4pp2/pq1p2p1/1p1P3p/nP1QP3/6PB/P4P1P/6K1 w - - 1 27,c8f8,2,1207,c8f8 g8f8 d4h8
JcgHN,7Q/2pk1r2/3b4/3q4/5p2/7P/1P3P1K/4R3 w - - 6 40,h8e8,1,808,h8e8
apOje,6rk/ppp5/4Q2p/8/6q1/8/PPP3PK/5R2 w - - 0 36,e6h6,1,1499,e6h6
gXU34,8/8/6k1/4q2p/P2R1p2/1P1R2pP/3N2P1/6K1 b - - 1 41,e5e1,3,1045,e5e1 d2f1 e1f2 g1h1 f2f1
EExFO,7k/P5p1/5p1p/2R5/3R4/1r3bPq/5P1P/5QK1 b - - 2 41,h3f1,4,1833,h3f1 g1f1 b3b1 c5c1 b1c1 d4d1 c1d1
cX0PU,2r5/3k4/4p2p/6p1/pR2N3/3P1BP1/6PP/7K b - - 0 32,c8c1,2,566,c8c1 f3d1 c1d1
n1XSV,8/R4B1k/6bp/2p5/2Pb1P2/8/P3r2P/2R4K b - - 0 36,g6e4,1,943,g6e4
hQYGz,7k/3q2p1/R4pQp/p3p2P/1p2P3/5P2/6PK/r7 w - - 8 45,a6a8,2,777,a6a8 d7c8 a8c8
9A46h,4Q3/3Q2bk/6pp/8/2p3P1/1Bp2P2/PP2q3/1K1R4 b - - 0 38,e2b2,1,1113,e2b2
wJohj,2r3k1/p1Q2ppp/4b3/8/3pp3/4P3/PP3Pq1/1KR1B3 w - - 2 33,c7c8,2,452,c7c8 e6c8 c1c8
79e7x,8/1R6/1p2p3/pP1k1b2/P1pP1K2/7p/8/8 w - - 4 55,b7d7,1,624,b7d7
Qhbq4,rnb1q1k1/pp4pp/8/3P4/3Q4/8/PB3PPP/2K5 w - - 0 20,d4g7,1,589,d4g7
OSfSu,8/8/3R4/1pR3p1/1P6/3pk1P1/r2r3P/7K w - - 4 42,c5e5,5,1592,c5e5 e3f3 d6f6 f3g4 e5e4 g4h5 g3g4 h5h4 f6h6
S2Lnu,8/1bkp4/p5r1/2P3q1/1p1Q4/7P/PP3RPK/6R1 b - - 0 32,g5g3,2,1524,g5g3 h2h1 g3h3
PE1IX,6k1/pp4pp/8/P5P1/1P1b1rp1/6R1/4R2P/7K b - - 0 37,f4f1,2,1039,f4f1 h1g2 f1g1
olRuj,R7/5ppk/5rp1/8/R7/8/5PKP/1r6 w - - 3 37,a4h4,1,936,a4h4
hOohS,QR6/6pk/1P4r1/7p/r7/8/4p2K/4R3 b - - 0 47,a4h4,1,927,a4h4
GAn6D,5rk1/4b1p1/p7/1p1pQ3/8/P1B5/1Pq3PP/R5K1 b - - 0 27,c2f2,3,1665,c2f2 g1h1 f2f1 a1f1 f8f1
u0zdz,8/3R1P2/6p1/6Pp/7P/5k2/1r6/5K2 b - - 0 66,b2b1,2,727,b2b1 d7d1 b1d1
GY6VU,r7/2k2p1p/2p5/3pRB2/1p1PpQ2/1P4q1/1KP5/5R2 b - - 2 36,g3c3,2,1242,g3c3 b2c1 a8a1
XCvsf,2r3k1/5pp1/p6p/1p2p1b1/4P3/1Q6/PP2BPPP/1KR5 b - - 0 25,c8c1,1,597,c8c1
q5boS,6k1/1p3p1p/5qp1/3b3P/1Q6/P7/2r2PP1/4RBK1 w - - 1 31,e1e8,2,1028,e1e8 g8g7 b4f8
sC3vb,3r2k1/p5p1/3r1p1p/5R1P/2P1p1R1/2Q1P3/1BP5/2K5 b - - 0 33,d6d1,1,443,d6d1
GGPeo,4r2k/pp2B2b/5p2/3Bn1p1/4P3/1P5R/P7/6K1 w - - 0 38,e7f6,1,953,e7f6
u8ToZ,8/p4ppk/1bR3rp/3pPQ2/5B2/4PP1P/q5PK/8 b - - 3 34,a2g2,1,508,a2g2
EplVj,4r1k1/p2P1ppp/8/4q1b1/2p5/2N2Q2/PP3PPP/R5K1 b - - 0 25,e5e1,2,752,e5e1 a1e1 e8e1
lVatj,r5k1/pp4pp/4p3/3p4/5qn1/2P5/PP2QPPP/R3R1K1 b - - 3 22,f4h2,2,868,f4h2 g1f1 h2h1
uTXz8,2k4r/pp3Q2/b1p3p1/2Ppq3/8/1N6/P4PPP/R5K1 b - - 0 22,e5h2,1,1188,e5h2
v70nD,7k/p6p/1p1p4/1Pr5/P7/3P4/5RPP/7K b - - 0 32,c5c1,2,762,c5c1 f2f1 c1f1
FPraD,r2k3r/pp1P3q/4B3/4p2p/8/BP3p2/P4P1K/2R5 w - - 0 36,c1c8,2,1107,c1c8 a8c8 d7c8q
TjPe4,2N2k2/2Q3p1/3pbpr1/2p5/7q/PP5P/K1Pn4/8 w - - 0 35,c7d8,2,2265,c7d8 f8f7 c8d6
cwG0U,6k1/3p3p/4r3/1p1B1p1q/p2P1Pp1/P1PQ1n2/1P3P1P/R4K2 b - - 3 30,h5h3,1,1462,h5h3
mSWZo,8/p1p5/1p1brkp1/3Q1p2/2P5/1P3R1P/6P1/7K b - - 4 40,e6e1,2,512,e6e1 f3f1 e1f1
rLrHA,7k/7P/1p5K/p7/P1p3P1/8/8/8 w - - 0 52,g4g5,3,837,g4g5 c4c3 g5g6 c3c2 g6g7
uBukC,7k/ppq2p1p/4pp2/3p4/1QBP4/2P1RP2/PP4K1/4R2r b - - 0 26,c7h2,1,978,c7h2
u9xE2,5r1k/R7/1p1p3p/7N/1P1n4/P2P4/6PP/6K1 b - - 0 31,d4e2,2,974,d4e2 g1h1 f8f1
HHS7D,3r2k1/4Rpp1/7p/r1pq4/1p6/7P/P1Q2PP1/4R1K1 w - - 3 25,e7e8,2,692,e7e8 d8e8 e1e8
Y5Vt9,7R/4nrp1/3p1pkp/1R3r2/7P/6PK/6N1/8 w - - 4 45,g2f4,2,2017,g2f4 f5f4 h4h5
nHEHP,1r2r1k1/5p1p/2p3p1/p1Pp2P1/P3qP2/2Q1P3/4K1PR/7R w - - 5 25,c3h8,4,2039,c3h8 g8h8 h2h7 h8g8 h7h8 g8g7 h1h7
GUoHs,N5k1/3p1ppp/2q1p3/2p1Q3/1n6/4PN2/3P1PPP/5bK1 w - - 0 25,e5b8,2,1013,e5b8 c6c8 b8c8
Xv8oy,r4r1k/4Np1p/5PpR/8/2p5/1b2R3/p5PP/6K1 w - - 0 32,h6h7,2,1447,h6h7 h8h7 e3h3
B4Gw4,3Q4/1p1b2q1/p6k/5p2/4pN2/8/PP4PP/7K w - - 0 39,d8h4,1,964,d8h4
LHyht,2r4k/p5pp/1pb5/5R2/2P1p3/4q1PB/1P5P/5R1K w - - 0 28,f5f8,2,511,f5f8 c8f8 f1f8
Ryjxc,8/k3K3/P7/6p1/8/5Q1n/8/6q1 w - - 0 56,f3b7,1,1022,f3b7
XS5YO,8/8/2p1b3/pp2p2p/3kPp1P/PP3P2/2PK4/5B2 w - - 2 37,b3b4,3,2121,b3b4 a5b4 a3b4 c6c5 c2c3
pO43T,7k/5R2/3R4/1p6/1P1p4/2n3K1/P1r3PP/4r3 w - - 0 33,d6d8,2,870,d6d8 e1e8 d8e8
xawQx,7r/2kP1p2/1b2p3/1P2P3/Q7/4P1P1/Pq5P/3R2KR b - - 6 47,b6e3,2,1041,b6e3 g1f1 b2f2
sISxC,6rk/6q1/7p/8/5Q2/5P1P/P5PK/1B6 b - - 0 45,g7g2,1,464,g7g2
ePWUs,5r2/7k/pp1p3b/2p5/P1PpR1Q1/1P1P2Pp/2Nr3P/6K1 b - - 0 32,d2g2,2,1493,d2g2 g1h1 f8f1
ivnU2,6k1/3R4/8/3P2pP/7P/3R2K1/5r1r/8 b - - 0 48,h2g2,2,1984,h2g2 g3h3 g5g4
JIqnI,5rk1/p4ppp/1q6/Rp2Q3/4P3/3P3P/1Pr2PP1/R5K1 b - - 0 26,b6f2,2,987,b6f2 g1h2 f2g2
va8IV,8/5p2/6p1/2P5/3P1k1K/7R/7r/8 b - - 4 55,g6g5,2,1621,g6g5 h4h5 h2h3
CvyUn,2kr4/pp6/1qp5/4p3/8/1R3Q1P/PPP3P1/2K5 b - - 0 28,b6g1,2,854,b6g1 f3d1 d8d1
30NeT,r1r2k2/3R4/4pN1p/1p3P2/1p2b3/1P5P/PP6/K5R1 b - - 0 34,a8a2,3,1601,a8a2 a1a2 c8a8 d7a7 a8a7
CGhH2,r6r/1pp3k1/3pp2p/p7/4PR2/2PP3R/4KPP1/8 w - - 0 27,h3g3,2,1184,h3g3 g7h7 f4f7
XF7iB,3k4/pppn4/8/3P1p2/3P4/5BR1/PPP2r2/1K6 b - - 0 36,f2f1,2,720,f2f1 f3d1 f1d1
JUEb2,6r1/3p1k2/pp2pP1Q/7p/1PPq4/3P1B2/4P3/1R5K b - - 4 28,d4h4,1,1083,d4h4
nJTdI,1qr2b1k/5Q2/3p1pPp/3P3P/1p6/8/PpP5/1K3R2 w - - 0 37,f7h7,1,1203,f7h7
2TuL2,1r6/7n/6p1/4Np2/5PPk/4P2P/3R2K1/1q3r2 w - - 0 52,e5g6,1,1445,e5g6
jqr2O,3r3k/5Qpb/3N3p/7P/p2p2P1/3P4/4R2K/3q4 w - - 1 34,e2e8,5,1665,e2e8 d8e8 f7e8 h7g8 d6f7 h8h7 e8e4 g7g6 e4g6
qka9U,6Q1/b2K1Bp1/Pq3p1p/4p1k1/4P3/6P1/7P/8 w - - 4 51,g8g7,1,1143,g8g7
NBa93,6k1/ppp1rp1p/6p1/4B3/1PP1bP2/3R4/P4KPP/8 w - - 1 22,d3d8,2,441,d3d8 e7e8 d8e8
RWO6u,6k1/p1p2ppp/4q3/8/2P2Pn1/1P1P1KP1/PB1Qn1B1/8 b - - 3 25,e2g1,1,1831,e2g1
zfgVq,7k/2N3p1/p2p1r1p/1pp4R/8/PPK5/5r1P/4R3 b - - 1 32,f6f3,2,1093,f6f3 e1e3 f3e3
9w1nF,6k1/pp4p1/3r1p1p/3P3P/P4bP1/1b1B1P2/8/4R1K1 w - - 0 32,e1e8,2,885,e1e8 g8f7 d3g6
Nfy3X,4Rrk1/6pb/p2N1p1p/8/8/8/1r3PPP/4R1K1 w - - 0 33,e8f8,2,535,e8f8 g8f8 e1e8
X3gwR,5k2/5p2/Q7/3qnN1p/1P6/5P2/2p3P1/6K1 w - - 0 39,a6c8,2,1430,a6c8 d5d8 c8d8
k5OnR,5r1k/6p1/p1p5/1p6/2P3B1/3R2P1/Pb4PP/7K b - - 0 32,f8f1,1,582,f8f1
CJyw3,8/8/8/P7/4R3/1Pk5/2P2r2/2K5 b - - 0 62,f2f1,2,951,f2f1 e4e1 f1e1
hPuxA,4rkrQ/pp6/2b1p3/3p1p2/8/3B1P2/P5PP/6K1 w - - 9 33,h8f6,1,1237,h8f6
2woUa,8/1p3k2/pPp2p1K/5P2/1P2Pp2/2P5/3r4/5R2 b - - 1 45,d2h2,1,889,d2h2
IDmnq,4Q3/1p4p1/p4p1p/P2p1k2/2p5/2P4P/1q3PP1/6K1 w - - 8 43,g2g4,3,1602,g2g4 f5g5 e8h5 g5f4 h5f5
S6RbX,3R4/8/5p2/3p2k1/6P1/3r1PK1/1R6/r7 w - - 4 50,d8g8,2,1162,d8g8 g5h6 b2h2
advK1,7k/R7/5p2/2rBbKp1/8/5P2/8/8 w - - 28 58,f5g6,4,1648,f5g6 c5d5 a7a8 e5b8 a8b8 d5d8 b8d8
zcNok,8/7p/4p1r1/4Pk2/2R2P1K/6P1/8/8 b - - 7 43,g6h6,1,1401,g6h6
2dwq8,1r4k1/1r3ppb/3p4/2pP4/2Pp4/1P5N/1K2RP2/4R3 w - - 3 29,e2e8,2,870,e2e8 b8e8 e1e8
ajAUA,5r2/2p3pk/1p1pQ3/pqbP4/8/8/5PK1/5R2 w - - 0 30,f1h1,1,1233,f1h1
Or5Jx,7k/6pp/p3Q3/3p4/1P1P4/2r1P2P/5r2/1K6 w - - 2 34,e6e8,2,603,e6e8 f2f8 e8f8
KnD6p,1q3Q2/4Q3/8/p5Kp/7P/5P2/k7/1q6 w - - 0 61,e7a3,1,1512,e7a3
Wgf6N,6k1/6pp/1pN5/2p5/PbP1n3/4P3/2r3PP/5RK1 w - - 2 24,c6e7,2,895,c6e7 g8h8 f1f8
vJZyA,6k1/2q1bppp/p2p4/1p1Qp3/1N2P3/PP6/1P3PPP/6K1 b - - 1 27,c7c1,2,656,c7c1 d5d1 c1d1
a3r07,8/1pr3pp/1p2np2/4k3/3R4/P3PB1P/1P4P1/6K1 w - - 4 31,d4d5,1,1454,d4d5
XqxaX,2r3k1/2bR1ppp/p3p3/1p6/8/P1P2PqP/1P6/3R2QK b - - 0 36,g3h3,2,1344,g3h3 g1h2 h3h2
yEQlT,b5k1/3P3p/4p3/2p2pp1/1P2q3/2Q4P/5PP1/3R2K1 b - - 0 29,e4g2,1,1041,e4g2
JOFjR,3k4/1R6/2pK4/2P5/8/rp6/8/8 w - - 0 51,b7b8,1,1428,b7b8
x8S5c,6Q1/5r2/2ppk2p/5p1P/3PpPqB/4P3/5K2/8 w - - 0 38,g8e8,3,1450,g8e8 f7e7 e8e7 e6d5 e7f7
I6DVz,8/8/kp3R2/6R1/4r3/2B5/PP2n1PK/8 b - - 3 35,e4h4,1,630,e4h4
aT3kZ,r7/7R/8/1pp5/p1k5/K1B5/PP6/8 b - - 1 42,b5b4,2,798,b5b4 c3b4 c5b4
9Ydyw,2r3rk/3q4/6Pp/p6Q/1p2p3/2P5/PP3P2/1K6 w - - 0 34,h5h6,2,1165,h5h6 d7h7 h6h7
2W8cD,4N2k/5Kb1/6P1/8/8/5p2/8/8 w - - 0 76,e8g7,4,1508,e8g7 f3f2 g7f5 f2f1q g6g7 h8h7 g7g8q
5HX1t,2r3k1/5ppp/p7/1p6/3b4/1P1P4/P1Q1q1PP/7K w - - 0 30,c2c8,2,899,c2c8 e2e8 c8e8
3czZj,6R1/pp1k4/6p1/8/3Pn3/6P1/Pr6/4RKNr b - - 7 31,e4g3 b2f2,1,953,e4g3
PILQb,6k1/pbp2pp1/1pn2q1p/8/8/3B1N2/PP3PPP/4Q1K1 w - - 0 18,e1e8,1,907,e1e8
Q97Oi,5r2/1pq2kp1/3p4/3P4/1PP1Qp2/5P2/2B3PP/b5K1 w - - 0 30,e4e6,1,1700,e4e6
u3kp2,7r/4N3/k1p5/1pPbP3/p4R2/P2P2P1/2P3r1/R4K2 b - - 2 35,h8h1,1,838,h8h1
XREX4,2Q2r2/pp1P1pk1/6p1/1P2b2p/8/7P/P1Bp2P1/4R1K1 b - - 0 46,d2e1q,1,1445,d2e1q
EZbfM,2r4k/5pp1/4p1Rp/3pP2N/3n4/3Q4/P4PPP/2R3K1 b - - 0 31,c8c1,3,1646,c8c1 d3f1 d4e2 g1h1 c1f1
GnqAL,1Q6/8/P1b5/8/8/4p3/3k1p2/5K2 b - - 0 63,e3e2,2,1125,e3e2 f1f2 e2e1q
mcHvK,7k/ppp1R3/3p2R1/4p3/4P3/PBKP3q/1PP5/5q2 w - - 0 35,g6g8,1,1349,g6g8
7EmgY,r6k/2b2Q2/1B4pp/3p1p2/P3p3/q7/P4PPP/6K1 w - - 2 38,b6d4,2,1446,b6d4 c7e5 d4e5
