puzzle_id,fen,key_moves,mate_in,rating,solution
fiobg,r4r2/ppp3kp/5np1/8/3P4/4Pq2/PPQ2P2/2K3RR w - - 2 19,h1h7,3,1780,h1h7 f6h7 c2g6 g7h8 g6g7
eITTo,4q1k1/1Q6/5p1p/p2p2p1/2nP4/P1P2PB1/1P4PP/6K1 b - - 0 30,e8e3,3,1195,e8e3 g3f2 e3c1 f2e1 c1e1
nRoUa,3r2k1/pp3ppp/8/4q3/8/P4Q2/2P3PP/5R1K w - - 0 24,f3f7,3,924,f3f7 g8h8 f7f8 d8f8 f1f8
xbKpG,2Q5/p6p/6kp/8/4p3/P1b1q1P1/5nBP/3R1RK1 b - - 2 32,f2h3,3,1316,f2h3 g1h1 e3g1 f1g1 h3f2
hH6t5,r5k1/pp3ppp/2p5/4q3/P5P1/7P/2P2Q2/5RK1 w - - 0 28,f2f7,3,608,f2f7 g8h8 f7f8 a8f8 f1f8
LCB15,7r/5pk1/4p3/4P3/P5pq/6N1/4RPP1/4R1K1 b - - 0 34,h4h2,3,1169,h4h2 g1f1 h2h1 g3h1 h8h1
m9HoX,5rkn/5ppp/3Q4/7P/2q5/3p4/5PPB/4R1K1 w - - 2 38,d6f8,3,1318,d6f8 g8f8 h2d6 f8g8 e1e8
b1jOa,6k1/pp3ppp/2pr4/6rq/1PP5/P3P2P/2Q1BP1K/4R1R1 b - - 6 24,h5h3,3,1394,h5h3 h2h3 d6h6 e2h5 h6h5
knmZK,1r3r2/p1p1Npkp/2p3p1/8/4P2Q/3P2P1/1PK4R/6q1 w - - 10 27,e7f5,3,2172,e7f5 g6f5 h4h6 g7h8 h6h7
xrrU1,6k1/5p1p/R5pb/1pN5/1P6/P7/2r2RPP/6K1 b - - 0 32,c2c1,3,1640,c2c1 f2f1 h6e3 g1h1 c1f1
2oK4m,4k3/Q7/4p1p1/1N4P1/p7/P2b4/KP6/2r5 b - - 6 45,d3b1,3,2060,d3b1 a2a1 b1c2 a1a2 c2b3
HT7zg,k3r3/3R2R1/2K5/2Pn2P1/6r1/1p6/8/8 w - - 0 38,d7a7,3,1370,d7a7 a8b8 g7b7 b8c8 a7a8
tT4Q1,5rk1/6p1/p3p1QB/1p1nP3/3P4/8/Pq4PP/2R3K1 b - - 0 27,b2f2,3,1406,b2f2 g1h1 f2f1 c1f1 f8f1
j0oaM,3k4/pP6/3P1p1p/2b1pqrr/8/2P3P1/P3Q1PP/3RR2K b - - 0 30,h5h2,3,1053,h5h2 h1h2 g5h5 e2h5 f5h5
SV30U,4r1k1/p1p2p1p/1p2q1p1/3B1b2/2P5/1Q4P1/PP3PKP/3R4 b - - 4 24,f5h3,3,1802,f5h3 g2g1 e6e1 d1e1 e8e1
S9SYo,2r3k1/5ppp/1q6/p2P4/4p3/4P1P1/5Q1P/5RK1 w - - 0 31,f2f7,3,822,f2f7 g8h8 f7f8 c8f8 f1f8
J5O7x,R7/P7/6p1/5p2/5PkP/6P1/r7/7K b - - 2 66,g4g3,3,1431,g4g3 a8b8 a2a1 b8b1 a1b1
tJmT8,1r4k1/5ppp/4pn2/1Q2b3/8/2N2B1P/1P3PPq/3R1K2 w - - 5 28,b5b8,3,1333,b5b8 e5b8 d1d8 f6e8 d8e8
WIzIy,2kr3r/ppp3q1/3p4/1P1B4/P2bPP2/3P4/6PP/2RQ1R1K b - - 2 23,h8h2,3,1280,h8h2 h1h2 d8h8 d1h5 h8h5
B1cSp,3r2k1/7R/1p6/8/5p1R/1P3P2/1PP3rP/1K6 b - - 3 35,g2g1,3,1490,g2g1 b1a2 d8a8 h7a7 a8a7
SHVjd,6k1/Rp5p/2b5/5P2/3P1Q2/B4PPq/4K1R1/1r6 b - - 0 38,h3g2,3,1761,h3g2 e2d3 b1b3 d3c4 g2c2
TKLH5,r5k1/p1p2ppp/1b5r/6N1/2Q1Nnq1/2P3P1/PP3P1P/3R2RK b - - 9 24,h6h2,3,1457,h6h2 h1h2 g4h5 g5h3 h5h3
nJkVu,3b2k1/B1p3p1/3p3p/3Pp2r/4Nnb1/1BP2NK1/1P3P2/3Q4 b - - 5 26,h5h3,3,1943,h5h3 g3g4 h6h5 g4f5 g7g6
5lwRJ,r4k2/1pp2prp/p7/3q4/2pN4/6Pb/PPP1QP1P/R3R1K1 w - - 0 17,e2e7,3,1259,e2e7 f8g8 e7e8 a8e8 e1e8
bIzxb,4r2k/2Q4p/p5p1/4rp2/5q2/1BP5/PP5P/R5RK b - - 0 26,f4f3,3,1175,f4f3 g1g2 e5e1 a1e1 e8e1
oYjHc,r3k2r/p2pppbp/b1p3p1/6N1/2q1P3/2N1n3/PP1Q1PPP/2KR3R w kq - 0 14,d2d7,3,1198,d2d7 e8f8 d7d8 a8d8 d1d8
pJUim,R7/6kp/1pr1prp1/3p4/3q4/6Q1/6PP/1N4RK b - - 3 28,d4g1,3,1152,d4g1 h1g1 c6c1 g3e1 c1e1
zoVvm,5r1k/4bq1n/7Q/p2p2N1/3P4/P6R/1Pr2PPP/5RK1 b - - 6 30,f7f2,3,1612,f7f2 f1f2 c2c1 f2f1 c1f1
ZGh4Y,r6k/7p/1R6/2p2N2/1bP1p3/8/5PPP/r4RK1 b - - 2 38,a1f1,3,1100,a1f1 g1f1 a8a1 f1e2 a1e1
g5j18,3R1n1r/1p3kp1/p3p1pp/2p1P3/Q1P2P2/6B1/PP2qP2/2K5 w - - 2 26,a4e8,3,1224,a4e8 f7g8 e8f8 g8h7 f8h8
2bbqO,5rk1/p1p3p1/4p1RP/3pPr2/3q4/1p3PQ1/6P1/4R2K w - - 2 38,g6g7,3,1624,g6g7 g8h8 g7h7 h8h7 g3g7
S7O2x,1r4k1/4pp2/p2p2pP/q1r5/3Q1N1P/2p2P2/P1P1B3/K2R3R b - - 0 25,a5a2,3,1517,a5a2 a1a2 c5a5 d4a4 a5a4
E8GUT,3r3k/2Q3pp/p7/4p1q1/4b3/1N5B/P4RPP/6K1 b - - 2 28,d8d1,3,1287,d8d1 f2f1 g5e3 g1h1 d1f1
XODiI,5rk1/p4Nbp/1pq3p1/8/8/1Q1r4/P4PPP/3R2K1 w - - 0 27,f7h6,3,1338,f7h6 g8h8 b3g8 f8g8 h6f7
X670n,8/2R3bk/B2Q2pq/3Pp2p/4P3/5Pp1/6P1/6K1 b - - 0 37,h6e3,3,1349,h6e3 g1h1 e3e1 a6f1 e1f1
wRrzg,r2q3r/ppk3p1/2p3p1/5p2/3b4/2NQ1BP1/P1PP2PP/R4R1K b - - 5 20,h8h2,3,1477,h8h2 h1h2 d8h8 f3h5 h8h5
dOlyd,5rk1/ppp3bp/4pqp1/8/3PQ3/2B1P3/PPP3PP/R5K1 b - - 3 17,f6f2,3,1171,f6f2 g1h1 f2f1 a1f1 f8f1
qT0AI,r1b1r1k1/2p2ppp/p2b4/1p6/3P3q/1BP2Q1P/PP3nP1/RNB3K1 w - - 0 17,f3f7,3,994,f3f7 g8h8 f7e8 d6f8 e8f8
BtqIB,r7/4Q2p/1p4pk/p3Nr2/P2Pp3/2q4P/6P1/7K w - - 2 33,e5g4,3,1527,e5g4 h6h5 e7h7 h5g5 h7h6
yQs5w,6r1/1b3p1k/p3pPp1/1p1q4/3r4/P4R2/1P1R2PP/1B4K1 w - - 0 33,f3h3,3,949,f3h3 d4h4 h3h4 d5h5 h4h5
tfAdg,r6k/3Q3p/1q1P2p1/p7/Pp6/8/NPP2nPP/R4RK1 b - - 2 28,f2h3,3,1294,f2h3 g1h1 b6g1 f1g1 h3f2
egkM4,3R4/pk6/1p6/4P2p/5p2/NQP2q2/1P3brP/5K2 w - - 2 44,b3f7,3,2059,b3f7 b7a6 f7c4 b6b5 c4b5
C9hVJ,2kr3r/Qpp5/p1p5/2N3p1/1P6/3Pq1Pp/P1P1b2P/R3BR1K b - - 4 24,e2f3,3,1525,e2f3 f1f3 e3f3 h1g1 f3g2
I43M5,6rk/R4Rp1/7p/p7/5PPK/1r6/7P/8 b - - 1 42,g7g5,3,877,g7g5 f4g5 h6g5 h4h5 b3h3
K8qSS,8/3P2kp/4R1p1/4P3/4p1PP/1P2P1K1/1r6/q7 w - - 0 46,e6e7,3,1692,e6e7 g7h6 g4g5 h6h5 e7h7
xHlJA,5rk1/3R1ppp/p7/1p6/8/1B1K1Q1P/2P2PP1/2q1r3 w - - 6 36,f3f7,3,1515,f3f7 f8f7 d7d8 e1e8 d8e8
Nbvro,3brk2/1R3p1p/2QR1qp1/8/4P3/8/P1P2PPP/6K1 b - - 0 23,f6a1,3,931,f6a1 b7b1 a1b1 d6d1 b1d1
YJk8a,1r4k1/5pbp/3Q4/4pp2/2P4q/4BPP1/P6P/2KR3R b - - 0 24,h4c4,3,1104,h4c4 c1d2 b8b2 d2e1 c4e2
yK7J5,2k4r/1p3npp/1bn2p2/p7/PP3B2/1bP2NP1/4PPBP/3R2K1 w - - 1 22,g2h3,3,1201,g2h3 f6f5 h3f5 b3e6 f5e6
HwQ0j,7Q/p1p4p/1b2P1r1/6k1/6p1/P1R2bPq/1P3P1P/4NRK1 b - - 0 29,h3h2,3,1773,h3h2 g1h2 g6h6 h2g1 h6h1
ugJjX,2R3nk/5ppp/p3p3/Nb2P3/3pq1P1/2Q4P/8/6K1 w - - 0 36,c8g8,3,691,c8g8 h8g8 c3c8 b5e8 c8e8
kYihw,rnb2rk1/pp3ppp/8/2qP4/1PP2p2/8/P3BnPP/RNBQ1RK1 b - - 2 14,f2h3,3,1393,f2h3 g1h1 c5g1 f1g1 h3f2
EwV5z,5r1k/p5pp/1p6/8/1N6/P3P2Q/2q3PP/R5K1 b - - 3 30,c2f2,3,957,c2f2 g1h1 f2f1 a1f1 f8f1
8kAlj,r6k/3b2p1/2p4p/p1b1pr2/5p1q/2PP1P2/PPBB2PP/R3QR1K b - - 6 24,h4h2,3,1378,h4h2 h1h2 f5h5 e1h4 h5h4
rI3Mk,4k3/R5pp/6r1/4P3/3Pqn2/2P5/6PP/5Q1K w - - 5 35,f1b5,3,1428,f1b5 g6c6 b5b8 c6c8 b8c8
ldqhj,2r3k1/RR4p1/4p3/3p2p1/3Pp3/2r1P1P1/3K1P1P/8 b - - 1 32,c3c2,3,884,c3c2 d2e1 c2c1 e1e2 c8c2
eSoIJ,r4r1k/1b3pp1/p7/1ppqP3/3p1PPN/3Q3P/PP1B4/4RRK1 b - - 0 29,d5h1,3,1316,d5h1 g1f2 h1h2 h4g2 h2g2
ve93T,6k1/7p/Q1R1p1rq/6r1/P2P4/4P1P1/5P2/5RK1 b - - 0 35,g5g3,3,1992,g5g3 f2g3 g6g3 g1f2 h6e3
p6hDk,8/p5pk/7p/p2Pp3/2p1P1q1/2P1QpNR/P4P1K/1r6 b - - 5 36,b1h1,3,1176,b1h1 h2h1 g4h3 h1g1 h3g2
zIC2U,6k1/R4ppp/8/1r6/8/3r4/6K1/8 w - - 2 37,a7a8,3,612,a7a8 b5b8 a8b8 d3d8 b8d8
B66Ba,R4b2/5rkp/1PB3p1/3Pp2n/4P3/2N5/4N1PP/6K1 b - - 0 28,f8c5,3,1071,f8c5 e2d4 c5d4 g1h1 f7f1
dmyh8,5r2/1p4k1/5rp1/p1pB2Qp/2P1P2P/3P2P1/PP6/6K1 b - - 10 35,f6f1,3,864,f6f1 g1h2 f8f2 h2h3 f1h1
GQtCI,5rk1/1pp2pp1/r7/p4q2/3P1nQ1/1PP4P/1P1N1PP1/R4RK1 b - - 3 21,f5g4,3,1829,f5g4 h3g4 f4e2 g1h1 a6h6
3wfnH,r7/p1p3k1/1p1q4/3pNQ2/3Pn1P1/1P2P3/P1P2PP1/2KR4 b - - 6 24,d6a3,3,1446,d6a3 c1b1 e4c3 b1a1 a3a2
FRRzw,8/pp3r1k/7p/3pb1r1/2p1p3/2P1P2R/PP3qPP/3QB1RK b - - 19 31,f2g2,3,1508,f2g2 g1g2 f7f1 g2g1 f1g1
xIq57,8/5r2/3p4/3Np3/PP4k1/2P1B1n1/6P1/R5K1 b - - 3 33,g3e2,3,968,g3e2 g1h2 f7h7 e3h6 h7h6
U47Xy,3R4/pp2k2p/5p2/2b1q3/2Q5/2N5/PP3PPP/6K1 b - - 0 23,e5e1,3,1465,e5e1 c4f1 c5f2 g1h1 e1f1
UocZg,4r1k1/1p1Q2pp/p7/2p1q3/P2p4/3P3P/2P3P1/5R1K w - - 0 41,d7f7,3,1204,d7f7 g8h8 f7f8 e8f8 f1f8
E035i,5Q1R/8/2kpp1p1/2qb2P1/1p6/pP5B/P4P2/1K1R4 b - - 0 30,d5e4,3,900,d5e4 d1d3 e4d3 b1a1 c5c1
keap5,8/5p1k/p1pBpQn1/3p2P1/N2P4/1Pp4r/P1Pq4/1KR5 b - - 13 39,d2c1,3,1385,d2c1 b1c1 h3h1 f6f1 h1f1
Ut5xw,6rk/3R2pp/3pQp1B/2q1b3/7r/8/6PP/5R1K w - - 6 30,h6g7,3,1750,h6g7 g8g7 d7d8 g7g8 e6g8
9A952,rr6/1k3ppp/2bb4/BB6/K7/1P2P3/P4PPP/2R4R b - - 10 27,a8a5,3,1553,a8a5 a4a5 b8a8 b5a6 a8a6
xtOfu,r6k/2p3p1/p3p1r1/1p3P1q/3P1n2/PP4P1/1BQ2P1P/R3R1K1 b - - 0 26,h5f3,3,2208,h5f3 c2e4 f4h3 g1f1 f3f2
PqscT,2r1k2r/pQ1nnppp/3Bp3/1N1pNbq1/3P4/4P3/PP3P1P/2KR4 w k - 1 18,b7c8,3,2127,b7c8 e7c8 b5c7 e8d8 e5f7
vpkLl,4rbk1/3R4/q6p/2p5/5Q2/2P2N2/PP3PPP/7K b - - 0 33,a6f1,3,2141,a6f1 f3g1 f1g1 h1g1 e8e1
mSIef,3r1r2/pR2Q1pp/2k1p3/3pP3/8/P1P5/3q1PPP/1R4K1 b - - 0 23,d2f2,3,969,d2f2 g1h1 f2f1 b1f1 f8f1
OBHOl,r5r1/1pp2p1k/3p3p/p3pp2/2P4R/1Pq5/P5Q1/6RK w - - 0 28,h4h6,3,1229,h4h6 h7h6 g2h2 c3h3 h2h3
mft2m,r1bq3r/3k2b1/2p2nB1/1p1p2Bp/pQ1P3P/5P2/PPP3P1/2K1R3 w - - 2 20,b4d6,3,2535,b4d6 d7d6 g5f4 d6d7 g6f5
Vkmri,3r2k1/5ppp/pb6/2p1PQ2/2P5/1P2r2q/P6P/4RRK1 w - - 0 31,f5f7,3,1135,f5f7 g8h8 f7f8 d8f8 f1f8
FgcWg,r1b2rk1/1p1p1pp1/2N1pq1p/p1b5/6B1/2PQ4/PP3PPP/RNB1R1K1 b - - 0 15,f6f2,3,1146,f6f2 g1h1 f2e1 d3f1 e1f1
AOH37,2r3k1/Q5pp/8/3pP1P1/2p1p3/p1qb2P1/5R2/6K1 w - - 0 35,a7f7,3,959,a7f7 g8h8 f7f8 c8f8 f2f8
2YZO7,r5k1/1bpQ2pp/p5p1/2pP2q1/2P5/8/PP4PP/5R1K w - - 0 25,d7f7,3,1015,d7f7 g8h8 f7f8 a8f8 f1f8
OAncE,q6k/3R2p1/pb3r2/1p2B3/1P6/P2Q2P1/2P2P1P/6K1 b - - 0 36,b6f2,3,1788,b6f2 g1f1 a8h1 f1e2 h1e1
HwVdQ,r4r1k/2p3pp/p1N5/8/3R1q2/1Q6/PPP2PPP/3R2K1 b - - 0 22,f4f2,3,891,f4f2 g1h1 f2f1 d1f1 f8f1
REnQI,r1b1k3/1p3p2/p2p1q2/2pP1P2/P3BPK1/6P1/1PP4r/R1Q4R b q - 1 22,f6g6,3,1862,f6g6 g4f3 g6h5 g3g4 h5h3
whLkT,3r2k1/p4pbp/1p6/2q2p2/7Q/1NPp2P1/PP2rnBP/R1B2RK1 b - - 7 23,f2h3,3,1351,f2h3 g1h1 c5g1 f1g1 h3f2
VTJJm,2r3k1/pp3p1p/3p1BP1/3P4/2q2P2/5Q2/PPr5/K2R3R b - - 0 25,c2c1,3,1440,c2c1 d1c1 c4c1 h1c1 c8c1
SRWOk,3k2r1/Q1p2p2/2P2nq1/3p4/3P3R/P3PP2/4KPr1/3N3R b - - 0 26,g6c2,3,1393,g6c2 e2e1 g2g1 h1g1 g8g1
iDuSZ,r4r2/p6n/1p2Rqpk/8/4R2N/8/PP3PPP/3Q2K1 b - - 0 25,f6f2,3,977,f6f2 g1h1 f2f1 d1f1 f8f1
Hc34Q,7k/p5r1/1p6/3Q2pp/1P1P2qb/PN6/6BK/6R1 b - - 0 44,h4g3,3,1534,h4g3 h2h1 g4h4 g2h3 h4h3
hKp0i,6k1/p4rp1/1p5p/8/1Q1P4/P3P3/q4PPP/2R3K1 b - - 2 24,a2f2,3,866,a2f2 g1h1 f2f1 c1f1 f7f1
BAkhR,r1bq1rk1/p1p2ppp/2n1p3/2Pp4/3P1P1b/P1N1PNP1/3B4/R2QKB1R b KQ - 0 13,h4g3,3,1160,h4g3 e1e2 c8a6 c3b5 a6b5
KmTsU,4r1k1/6p1/p3p1P1/1p2P2R/3pb3/4r2B/1PP4P/1K3R2 w - - 2 30,h3e6,3,1560,h3e6 e8e6 h5h8 g8h8 f1f8
iwqDE,6k1/5ppp/2b1p3/rR2P3/8/8/5PPP/3r1BK1 w - - 0 30,b5b8,3,737,b5b8 d1d8 b8d8 c6e8 d8e8
EtMRn,1k5r/pp2p1b1/3r4/3P1pp1/1nQ1p3/4P2P/Pq3P2/2RK3R w - - 0 28,c4c7,3,1216,c4c7 b8a8 c7c8 h8c8 c1c8
w04R3,r4bk1/q1p3pp/4p3/2PpP3/3P4/4PQ2/3r2PP/5RK1 w - - 0 31,f3f7,3,1136,f3f7 g8h8 f7f8 a8f8 f1f8
6ZpGL,5rk1/pp2p2p/4p1p1/4P3/6Q1/N1P5/P2q1PPP/R5K1 b - - 0 20,d2f2,3,1081,d2f2 g1h1 f2f1 a1f1 f8f1
qOFoj,5k2/p4p2/1p4p1/4K1Bp/8/r4b2/3R4/8 w - - 4 51,d2d8,3,1303,d2d8 f8g7 g5f6 g7h7 d8h8
xQN7a,7R/1P6/7p/3R2pk/8/1r6/5nPK/8 b - - 3 39,f2g4,3,1159,f2g4 h2g1 b3b1 d5d1 b1d1
9jni6,8/6p1/3Q3p/p1p2k2/1q2p3/1P5P/6PK/8 w - - 10 46,g2g4,3,1597,g2g4 f5g5 d6e5 g5g6 e5f5
0IPQZ,r7/1ppb1p1k/p3pB2/4P3/6R1/8/1q3P1P/5R1K w - - 2 27,g4h4,3,2114,g4h4 h7g6 f1g1 g6f5 g1g5
dJelF,3r2k1/1p3ppp/p7/4r3/5Q2/3P1R1P/1Pq3P1/6K1 w - - 0 29,f4f7,3,900,f4f7 g8h8 f7f8 d8f8 f3f8
YumTO,2B2q1k/1b2b1pp/p7/4P3/Pp2n3/4P3/1P1BN1PP/R2Q2K1 b - - 0 21,f8f2,3,1451,f8f2 g1h1 e4g3 e2g3 f2g2
f827K,2k2r1r/Qpp5/3p4/3Pp2p/8/N1P1b2q/PP1n4/K2R2R1 w - - 4 28,a7a8,3,1532,a7a8 c8d7 g1g7 f8f7 g7f7
SEl72,r1bq2k1/ppp3pp/3p4/4p2Q/3nP3/2NPb2P/PPP3P1/R4R1K w - - 2 15,h5f7,3,879,h5f7 g8h8 f7f8 d8f8 f1f8
lMDkA,3rk3/5R2/5PPK/8/8/8/8/3q4 w - - 4 52,f7e7,3,1245,f7e7 e8f8 g6g7 f8g8 f6f7
PiTRB,r4r2/1p6/pnn4k/3p4/3P4/P7/1PP1Qq1P/6RK w - - 2 25,e2e6,3,1221,e2e6 f2f6 e6h3 f6h4 h3h4
r3oBk,5Q2/6pk/6r1/3p3p/3Pq2P/2R1P1PK/8/4R3 b - - 2 53,e4g4,3,1415,e4g4 h3g2 g4g3 g2f1 g3g2
bTCda,1k6/1pp5/P7/2PPpQ2/P1q5/4r3/5K2/R4R2 b - - 7 34,c4e2,3,1429,c4e2 f2g1 e3g3 g1h1 e2g2
BKymB,r3n1k1/ppp3pp/3p4/4p1q1/4P2n/P1PP1R2/1P6/R2Q3K w - - 1 23,d1b3,3,1719,d1b3 d6d5 b3d5 g8h8 f3f8
SeiZ1,r3k2r/ppp2pp1/3q4/4n1Bp/3pP1n1/3P4/PPP1B1PP/R2Q1RK1 b kq - 0 16,e5f3,3,1610,e5f3 f1f3 d6h2 g1f1 h2h1
tnuDj,2r2rk1/3R1p1p/5Qp1/8/8/7P/PPP3q1/1K3R2 b - - 3 26,g2c2,3,975,g2c2 b1a1 c2c1 f1c1 c8c1
q5DB4,2r3k1/R3Qppp/1p2p3/8/3q4/7P/5PP1/2R3K1 b - - 0 39,c8c1,3,1371,c8c1 g1h2 d4f4 g2g3 f4f2
1DCNb,6k1/pR3rpp/8/8/4p1Q1/3nq2P/6PK/8 w - - 0 32,b7b8,3,1591,b7b8 f7f8 g4e6 g8h8 b8f8
0knRz,r1b3k1/ppp2ppp/8/3N4/3Q4/1B4K1/PPP3PP/4rq2 w - - 5 20,d5e7,3,1352,d5e7 e1e7 d4d8 e7e8 d8e8
gSE6T,r5k1/pb3ppp/5R2/q7/2BP4/1P2Q1b1/PB1N2P1/3R3K b - - 0 23,a5h5,3,1932,a5h5 h1g1 h5h2 g1f1 h2g2
bRBrF,2r3k1/1N3pp1/4p3/p7/r7/4B3/P2R1PP1/7K b - - 7 32,a4h4,3,1494,a4h4 h1g1 c8c1 d2d1 c1d1
GhzHk,8/P2R3p/6pk/8/4n3/r2NP3/6PP/6K1 b - - 0 48,a3a1,3,639,a3a1 d3c1 a1c1 d7d1 c1d1
1Mz2R,2k4r/p6p/2b1p3/2P5/1p1q1PQ1/1P4pP/P5P1/R3R2K b - - 1 28,c6g2,3,1165,c6g2 h1g2 d4f2 g2h1 f2h2
gUGPP,8/8/8/2R5/6pk/8/1r4PK/8 b - - 3 70,g4g3,3,1122,g4g3 h2g1 b2b1 c5c1 b1c1
cBW2L,5rk1/1Q3ppp/1R6/8/8/P3P1Pr/4q3/5RK1 w - - 1 26,b7f7,3,1369,b7f7 f8f7 b6b8 f7f8 f1f8
RXDW1,4k3/p7/2p3n1/4P1N1/6Pp/7P/Pr1r4/5QK1 w - - 4 44,f1f7,3,1436,f1f7 e8d8 g5e6 d8c8 f7c7
BNQZs,5rk1/5ppp/5R2/1P6/2P1B3/3P2qb/5b2/1N1Q1R1K b - - 0 23,h3g2,3,1887,h3g2 e4g2 g3h4 g2h3 h4h3
kM56i,r3nk2/pp1n2r1/3pQ2R/2p3q1/5p2/1PP5/P1P3PP/4R2K w - - 1 35,h6h8,3,1635,h6h8 g7g8 h8g8 g5g8 e6e7
6r057,r4rk1/pp3ppp/2p5/8/1P1N2bq/P1NQPPb1/BB4P1/R2R2K1 b - - 2 17,h4h2,3,1208,h4h2 g1f1 h2h1 f1e2 h1g2
AuKzZ,r3rbk1/pp1Q1Npp/5p2/q2p4/5B2/3P2P1/1PP2P1P/2KR2R1 b - - 0 22,a5a1,3,1180,a5a1 c1d2 f8b4 c2c3 a1b2
ig4CK,1b5k/6p1/7p/3Q3n/8/1P1B3P/6PN/7K b - - 0 39,h5g3,3,1153,h5g3 h1g1 b8a7 d5d4 a7d4
YONpU,6k1/5pp1/2p2r1p/p7/3P1P2/P3N2q/1P1Q1P1P/5RK1 b - - 0 27,f6g6,3,1485,f6g6 g1h1 h3f3 e3g2 f3g2
365Wr,2r1k3/p2R1pb1/2pp2pq/5p2/Q1PP1Nn1/2N1P1P1/P4PBr/1R4K1 b - - 0 20,h2h1,3,1931,h2h1 g2h1 h6h2 g1f1 h2f2
B3ye5,4R3/pk1q3p/2p2Q2/8/8/8/PPP3PP/7K b - - 0 28,d7d1,3,1027,d7d1 e8e1 d1e1 f6f1 e1f1
RXrRq,1r5k/5Ppp/3r1b2/5P2/2Q4P/qPp4R/P1N5/KR6 b - - 2 33,a3b2,3,2030,a3b2 b1b2 c3b2 a1b1 d6d1
22o1Q,r7/4R1p1/1np1Rp2/ppkp1n1P/5b1P/P1P5/1PK5/8 w - - 1 31,b2b4,3,1542,b2b4 a5b4 a3b4 c5c4 e6c6
LA0YP,3b1r2/1r5k/3pBp1p/p1qN1P1Q/P3P3/1pP4P/1P4KP/8 w - - 0 40,h5g6,3,1288,h5g6 h7h8 g6h6 b7h7 h6f8
GudmR,6k1/p5pp/bpr5/5p2/8/B7/PP1RRPPP/6K1 b - - 0 22,c6c1,3,956,c6c1 d2d1 c1d1 e2e1 d1e1
OqZzv,3r3k/5Br1/1p4P1/2p2R2/6K1/p3b2P/8/8 w - - 0 57,f5h5,3,871,f5h5 e3h6 h5h6 g7h7 h6h7
tV6Xo,2k4r/ppp2pp1/4p1q1/nQ2r2p/6nP/P5P1/KPP3P1/3R1B1R w - - 2 19,b5d7,3,969,b5d7 c8b8 d7d8 h8d8 d1d8
esLi0,5rk1/4Qpp1/5n1p/5N2/8/5P2/r1q2P1P/3RR1K1 w - - 2 37,e7f8,3,1640,e7f8 g8f8 d1d8 f6e8 e1e8
0gZj0,8/p7/1p1p4/2pPpQpk/2P1P3/1K3P2/PP2q3/8 b - - 9 39,e2d3,3,1918,e2d3 b3a4 d3c4 b2b4 c4b4
v95yw,5rk1/p2b2p1/1p2p1Qp/3p4/3P1q2/3B2R1/PP4PP/5NK1 b - - 0 23,f4f2,3,1619,f4f2 g1h1 f2f1 d3f1 f8f1
woVRn,4rr1k/pnQ3pp/8/8/3q4/2N5/PP3PPP/R1B2RK1 b - - 0 18,d4f2,3,1383,d4f2 f1f2 e8e1 f2f1 f8f1
vFZIk,2r3k1/pp2Qp1p/2q3pB/3pP3/3r4/8/5PPP/R1R3K1 b - - 1 32,c6c1,3,843,c6c1 a1c1 c8c1 h6c1 d4d1
CZAzQ,r2R4/5Qpk/5p1p/8/2n1PR2/8/1P4PP/7K b - - 0 33,a8a1,3,928,a8a1 d8d1 a1d1 f4f1 d1f1
MhUxM,2r3k1/5p1p/p3p1p1/1p1pN3/1P1Q4/q1R1P3/5PPP/2R3K1 b - - 0 24,a3c1,3,1421,a3c1 c3c1 c8c1 d4d1 c1d1
0ICTk,6k1/1b3rp1/pbB1Q3/8/3q1P2/1P4P1/P4R1P/2R3K1 b - - 0 40,d4f2,3,1872,d4f2 g1h1 f2f3 c6f3 b7f3
fHY9l,5rk1/1p4r1/p1p4Q/8/P1pP4/2P1RBqb/1P4P1/5RK1 b - - 1 34,g3g2,3,2267,g3g2 f3g2 g7g2 g1h1 f8f1
77SAw,1r4k1/4R1pp/p4p2/8/2p5/3p1P1P/Pq4P1/4Q2K w - - 0 34,e1e6,3,2092,e1e6 g8h8 e7e8 b8e8 e6e8
QtaMu,3R4/pp3q1k/2p4p/2b5/2P3Q1/P5P1/1P3PP1/6K1 b - - 6 33,f7f2,3,977,f7f2 g1h2 f2g1 h2h3 g1h1
x3AfL,6k1/p3rppp/1p6/5P2/8/6P1/P1Rr3P/6K1 w - - 0 41,c2c8,3,812,c2c8 d2d8 c8d8 e7e8 d8e8
jnor5,rn4k1/pp4p1/3pPrB1/8/3p3Q/8/P5PP/qN4K1 w - - 1 22,h4h7,3,1817,h4h7 g8f8 h7h8 f8e7 h8e8
t2H2f,5rk1/p2n1Npp/6n1/3Q4/2pP4/8/1q4PP/3R2K1 w - - 3 26,f7h6,3,1354,f7h6 g8h8 d5g8 f8g8 h6f7
xlNLP,8/R4pkp/3p2p1/4p3/P2pP3/1Prq2P1/5Q1P/6K1 w - - 0 33,f2f7,3,1379,f2f7 g7h6 f7h7 h6g5 h7h4
TYnia,rn3rk1/pp3ppp/2p5/3p2q1/8/2PB1QPK/P1P5/4RR2 w - - 2 18,f3f7,3,1530,f3f7 f8f7 e1e8 f7f8 f1f8
3WYjF,4k3/pp3pBp/2r4P/3Q1p2/8/7P/PPP2q2/1K1R4 b - - 0 31,f2c2,3,1101,f2c2 b1a1 c2c1 d1c1 c6c1
